"ShapeFactor1","ShapeFactor2","TrueClass","ClusterClass"
0.74103920825097,0.527625473924504,"DERMASON","DERMASON"
0.564214813631906,0.542881962798775,"DERMASON","DERMASON"
0.642515481094304,0.727919482726417,"DERMASON","DERMASON"
0.644383436037533,0.346060411356413,"DERMASON","DERMASON"
0.124989124497564,0.072711146171735,"BOMBAY","BOMBAY"
0.634815036312867,0.534495033998763,"DERMASON","DERMASON"
0.565795328464898,0.606372211219633,"DERMASON","DERMASON"
0.727225789193005,0.639225521373782,"DERMASON","DERMASON"
0.64288280865948,0.579305261783103,"DERMASON","DERMASON"
0.599870945674812,0.582924511436256,"DERMASON","DERMASON"
0.654518132380973,0.467129458664815,"DERMASON","DERMASON"
0.611591136702661,0.601101085281493,"DERMASON","DERMASON"
0.601846258346216,0.443619543428125,"DERMASON","DERMASON"
0.721439026297328,0.733769837942753,"DERMASON","DERMASON"
0.790381819504137,0.620067854678252,"DERMASON","DERMASON"
0.763230416079476,0.570595714379162,"DERMASON","DERMASON"
0.736453515164446,0.586955335300647,"DERMASON","DERMASON"
0.690644085319565,0.506707501577038,"DERMASON","DERMASON"
0.783227391427271,0.647360555663173,"DERMASON","DERMASON"
0.737947732695654,0.655103698838997,"DERMASON","DERMASON"
0.635768433768031,0.431852512992521,"DERMASON","DERMASON"
0.588706011376707,0.469121504389652,"DERMASON","DERMASON"
0.761995923457136,0.583080816630365,"DERMASON","DERMASON"
0.666221982495148,0.700739676536797,"DERMASON","DERMASON"
0.627706203044178,0.601073264614937,"DERMASON","DERMASON"
0.587895952423556,0.408331241399179,"DERMASON","DERMASON"
0.628543427916842,0.648000676144119,"DERMASON","DERMASON"
0.610460552428308,0.647074229099075,"DERMASON","DERMASON"
0.54986529658949,0.448454729768419,"DERMASON","DERMASON"
0.65661279504237,0.482907524362413,"DERMASON","DERMASON"
0.681850373521818,0.500826747669394,"DERMASON","DERMASON"
0.819604131938503,0.564945748948149,"DERMASON","DERMASON"
0.60004882587948,0.566685109676532,"DERMASON","DERMASON"
0.5607753741612,0.47386935604645,"DERMASON","DERMASON"
0.651004973732985,0.491982273977313,"DERMASON","DERMASON"
0.768846606196522,0.588583622905629,"DERMASON","DERMASON"
0.632844236245348,0.379482171465664,"DERMASON","DERMASON"
0.633084300784702,0.663982925544782,"DERMASON","DERMASON"
0.75187439017021,0.554465630532774,"DERMASON","DERMASON"
0.663685328268201,0.640424004711933,"DERMASON","DERMASON"
0.624235198908882,0.525489496633059,"DERMASON","DERMASON"
0.581458368468873,0.541535756715012,"DERMASON","DERMASON"
0.612604841643598,0.479554033824536,"DERMASON","DERMASON"
0.685001035553638,0.674114904255687,"DERMASON","DERMASON"
0.677529263539752,0.616475338354178,"DERMASON","DERMASON"
0.117521626835204,0.0529709621564429,"BOMBAY","BOMBAY"
0.620494321326553,0.51702853398133,"DERMASON","DERMASON"
0.820514395807198,0.507942677737262,"DERMASON","DERMASON"
0.666747295478383,0.634532541407084,"DERMASON","DERMASON"
0.570054527407951,0.54826009912502,"DERMASON","DERMASON"
0.692636909607034,0.454857677123848,"DERMASON","DERMASON"
0.772572380533488,0.650587010195866,"DERMASON","DERMASON"
0.588197927825069,0.548838474916333,"DERMASON","DERMASON"
0.547759853649058,0.460254600518824,"DERMASON","DERMASON"
0.760636222326056,0.641774736127401,"DERMASON","DERMASON"
0.549945651697249,0.439758742692982,"DERMASON","DERMASON"
0.797513356031235,0.571212332405607,"DERMASON","DERMASON"
0.736773583765491,0.489839919589384,"DERMASON","DERMASON"
0.628015063957338,0.415522421120725,"DERMASON","DERMASON"
0.659838645521906,0.457208369742294,"DERMASON","DERMASON"
0.654429362651852,0.522374861619998,"DERMASON","DERMASON"
0.564266170272066,0.492849437928575,"DERMASON","DERMASON"
0.588935262699305,0.438997396976719,"DERMASON","DERMASON"
0.523803504884975,0.523272624678341,"DERMASON","DERMASON"
0.0696831861040542,0.0996555636880871,"BOMBAY","BOMBAY"
0.535842129359199,0.56163575972453,"DERMASON","DERMASON"
0.736566183185862,0.507802497046044,"DERMASON","DERMASON"
0.742162883938077,0.667443502758471,"DERMASON","DERMASON"
0.54703280178567,0.393888908275437,"DERMASON","DERMASON"
0.635893398300082,0.5766017098731,"DERMASON","DERMASON"
0.679937651951832,0.521576368075571,"DERMASON","DERMASON"
0.811112297537743,0.751692926869891,"DERMASON","DERMASON"
0.573326895527745,0.554054610436575,"DERMASON","DERMASON"
0.106933186569876,0.123254527751329,"BOMBAY","BOMBAY"
0.623908930270906,0.592576978284379,"DERMASON","DERMASON"
0.672667509940396,0.578200275912053,"DERMASON","DERMASON"
0.654388589747873,0.550751186867692,"DERMASON","DERMASON"
0.555851787900374,0.368855853819484,"DERMASON","DERMASON"
0.757224405764181,0.60943645210163,"DERMASON","DERMASON"
0.68011638300857,0.588382920432176,"DERMASON","DERMASON"
0.813794862651166,0.716147755277503,"DERMASON","DERMASON"
0.734447101679885,0.581611306287038,"DERMASON","DERMASON"
0.663338450265423,0.629222973567911,"DERMASON","DERMASON"
0.549982238197309,0.390452845744541,"DERMASON","DERMASON"
0.596590573267012,0.513640676902161,"DERMASON","DERMASON"
0.64119517148502,0.473828604148937,"DERMASON","DERMASON"
0.6673128222156,0.582332449664094,"DERMASON","DERMASON"
0.601643907498258,0.509513339208629,"DERMASON","DERMASON"
0.0788982113793099,0.0871794776857521,"BOMBAY","BOMBAY"
0.672376544936971,0.523839054869483,"DERMASON","DERMASON"
0.562257657690541,0.57749077148542,"DERMASON","DERMASON"
0.777118788351332,0.347214815991756,"DERMASON","DERMASON"
0.754661385644126,0.51804701590006,"DERMASON","DERMASON"
0.632157964621826,0.707359452627361,"DERMASON","DERMASON"
0.625423185182751,0.594960154888311,"DERMASON","DERMASON"
0.64901512954052,0.450635860362875,"DERMASON","DERMASON"
0.628326795576353,0.409416878558534,"DERMASON","DERMASON"
0.731756881082672,0.47274844782502,"DERMASON","DERMASON"
0.651186549935496,0.497399909737237,"DERMASON","DERMASON"
0.587671939941112,0.560692605067363,"DERMASON","DERMASON"
0.753771738668135,0.631781598837218,"DERMASON","DERMASON"
0.729906165734336,0.822190030228831,"DERMASON","DERMASON"
0.76296631314159,0.595614864464225,"DERMASON","DERMASON"
0.638270533254228,0.540430129127725,"DERMASON","DERMASON"
0.695374406838427,0.63051521827859,"DERMASON","DERMASON"
0.555147047754053,0.457935570620319,"DERMASON","DERMASON"
0.606763149616197,0.34346811911958,"DERMASON","DERMASON"
0.701782295368214,0.65156321605283,"DERMASON","DERMASON"
0.740581003645136,0.535639406372783,"DERMASON","DERMASON"
0.622850565944655,0.560582960720304,"DERMASON","DERMASON"
0.591909310994581,0.502460646912664,"DERMASON","DERMASON"
0.613719965137602,0.413643283196539,"DERMASON","DERMASON"
0.0790688483852647,0.0840597184270313,"BOMBAY","BOMBAY"
0.572004723749824,0.467140237382287,"DERMASON","DERMASON"
0.569924228433261,0.552131505176012,"DERMASON","DERMASON"
0.716755545707662,0.599047227043745,"DERMASON","DERMASON"
0.664039025329713,0.582468657363055,"DERMASON","DERMASON"
0.516836844951392,0.538891946838034,"DERMASON","DERMASON"
0.0463940438591246,0.0862636335231197,"BOMBAY","BOMBAY"
0.522706040392224,0.438942696583834,"DERMASON","DERMASON"
0.702947062517124,0.414638899669721,"DERMASON","DERMASON"
0.534758321437105,0.461724234044074,"DERMASON","DERMASON"
0.0626835910593795,0.0834760018730562,"BOMBAY","BOMBAY"
0.0522189675651802,0.0734019170779169,"BOMBAY","BOMBAY"
0.55625073621704,0.564663365801361,"DERMASON","DERMASON"
0.576806338562974,0.548923665629802,"DERMASON","DERMASON"
0.83987528072554,0.467102330220168,"DERMASON","DERMASON"
0.546942382745228,0.514323761054774,"DERMASON","DERMASON"
0.637107061618085,0.586168966363696,"DERMASON","DERMASON"
0.732122295934065,0.560029403704277,"DERMASON","DERMASON"
0.682619655622723,0.565115566283163,"DERMASON","DERMASON"
0.692390860894615,0.587538602955254,"DERMASON","DERMASON"
0.55494182055686,0.51614840597204,"DERMASON","DERMASON"
0.114200450184283,0.0363123605040687,"BOMBAY","BOMBAY"
0.584238380170814,0.595023657406988,"DERMASON","DERMASON"
0.664161195285614,0.540461352603138,"DERMASON","DERMASON"
0.540315015860647,0.406367657891008,"DERMASON","DERMASON"
0.568913128960979,0.460623317104821,"DERMASON","DERMASON"
0.0647893284839337,0.200155812263412,"BOMBAY","BOMBAY"
0.0732747397348133,0.0236796433089647,"BOMBAY","BOMBAY"
0.0668263728833917,0.0635318248246557,"BOMBAY","BOMBAY"
0.591680354279609,0.507938745810381,"DERMASON","DERMASON"
0.676041644337616,0.534026806440214,"DERMASON","DERMASON"
0.680335185642238,0.709730122613845,"DERMASON","DERMASON"
0.667280392669738,0.608145061824078,"DERMASON","DERMASON"
0.124566858509287,0.0729542628567763,"BOMBAY","BOMBAY"
0.612251495592414,0.470664522479586,"DERMASON","DERMASON"
0.643105368757356,0.528309030100629,"DERMASON","DERMASON"
0.785963783972981,0.649586552580491,"DERMASON","DERMASON"
0.6590232338479,0.706937800257127,"DERMASON","DERMASON"
0.748449347690851,0.625859018133466,"DERMASON","DERMASON"
0.675393490482266,0.557447092762374,"DERMASON","DERMASON"
0.11284615152183,0.146930206355586,"BOMBAY","BOMBAY"
0.0678574478288737,0.131351596187023,"BOMBAY","BOMBAY"
0.650358437036652,0.420002283062233,"DERMASON","DERMASON"
0.668466085258099,0.491766973660348,"DERMASON","DERMASON"
0.521853689217903,0.499557236042659,"DERMASON","DERMASON"
0.660209185193567,0.517384052588264,"DERMASON","DERMASON"
0.122716725904194,0.140357464642266,"BOMBAY","BOMBAY"
0.102616259438823,0.103573740007313,"BOMBAY","BOMBAY"
0.620551168191778,0.742173788983459,"DERMASON","DERMASON"
0.533112876527552,0.452074780366195,"DERMASON","DERMASON"
0.802068507198131,0.680150556804197,"DERMASON","DERMASON"
0.675741240121701,0.531760356424868,"DERMASON","DERMASON"
0.715467325393833,0.480022952913231,"DERMASON","DERMASON"
0.10206057781482,0.0976271681978911,"BOMBAY","BOMBAY"
0.0712899534192455,0.0767389867365746,"BOMBAY","BOMBAY"
0.116156572538504,0.0948654891660234,"BOMBAY","BOMBAY"
0.670393010475515,0.677062152997131,"DERMASON","DERMASON"
0.626181954499289,0.661609940607007,"DERMASON","DERMASON"
0.091871111762002,0.146079662798747,"BOMBAY","BOMBAY"
0.5207204232699,0.470786560315144,"DERMASON","DERMASON"
0.0717895492656174,0.105336932226964,"BOMBAY","BOMBAY"
0.55158220791611,0.45326066260927,"DERMASON","DERMASON"
0.592219567441686,0.407047347728186,"DERMASON","DERMASON"
0.625404961802783,0.533190472948169,"DERMASON","DERMASON"
0.549009732744766,0.399784126617036,"DERMASON","DERMASON"
0.751782320008735,0.476048107193589,"DERMASON","DERMASON"
0.769875085237744,0.593480721434753,"DERMASON","DERMASON"
0.599330046448757,0.555061332536427,"DERMASON","DERMASON"
0.614833681507323,0.51449652981584,"DERMASON","DERMASON"
0.569979718498369,0.572980893554843,"DERMASON","DERMASON"
0.552890472805172,0.501073730941827,"DERMASON","DERMASON"
0.0516816605389378,0.0552545277394618,"BOMBAY","BOMBAY"
0.0856444817258517,0.0561301929172872,"BOMBAY","BOMBAY"
0.67245587856347,0.478908388791228,"DERMASON","DERMASON"
0.566469085446026,0.546412472245241,"DERMASON","DERMASON"
0.725090534334956,0.415564892080904,"DERMASON","DERMASON"
0.778371741457183,0.687136604281159,"DERMASON","DERMASON"
0.074992338936789,0.115864121858358,"BOMBAY","BOMBAY"
0.658022953668729,0.731933611290617,"DERMASON","DERMASON"
0.525636722608604,0.612019492559444,"DERMASON","DERMASON"
0.805253224441392,0.641362114961698,"DERMASON","DERMASON"
0.723318695160117,0.528858145653433,"DERMASON","DERMASON"
0.0548806601467318,0.0813234673144019,"BOMBAY","BOMBAY"
0.582950196611265,0.484057886319673,"DERMASON","DERMASON"
0.501871819501347,0.500917449313446,"DERMASON","DERMASON"
0.682155276280324,0.674308152177524,"DERMASON","DERMASON"
0.692120676374579,0.469038223454303,"DERMASON","DERMASON"
0.605408877734307,0.46535412238416,"DERMASON","DERMASON"
0.581015375559192,0.46102535252022,"DERMASON","DERMASON"
0.751756364198875,0.586247050136858,"DERMASON","DERMASON"
0.678218338265539,0.709023710389582,"DERMASON","DERMASON"
0.63468793931103,0.828260720578591,"DERMASON","DERMASON"
0.746352098388528,0.708764048795971,"DERMASON","DERMASON"
0.557547144092559,0.501335933965781,"DERMASON","DERMASON"
0.692269144521564,0.587375577075193,"DERMASON","DERMASON"
0.59962024157264,0.592704997013167,"DERMASON","DERMASON"
0.545730875368005,0.446406429969941,"DERMASON","DERMASON"
0.69600949933081,0.513049010251275,"DERMASON","DERMASON"
0.671660101447999,0.418351713581495,"DERMASON","DERMASON"
0.115655257885721,0.167634573015013,"BOMBAY","BOMBAY"
0.601850043024945,0.466566881734208,"DERMASON","DERMASON"
0.609343694684676,0.393934309109796,"DERMASON","DERMASON"
0.609056720965056,0.575157039249862,"DERMASON","DERMASON"
0.0724634337821498,0.0465517873641148,"BOMBAY","BOMBAY"
0.556852592732247,0.718073656425453,"DERMASON","DERMASON"
0.120921415788214,0.0610103629475937,"BOMBAY","BOMBAY"
0.604592131231432,0.514335316845151,"DERMASON","DERMASON"
0.544341134150975,0.617808841946395,"DERMASON","DERMASON"
0.656885126942136,0.52147391436021,"DERMASON","DERMASON"
0.560374950044116,0.421496693347917,"DERMASON","DERMASON"
0.608279233424572,0.402136647364418,"DERMASON","DERMASON"
0.102252755952819,0.0719113876060762,"BOMBAY","BOMBAY"
0.69212961209542,0.533280154348302,"DERMASON","DERMASON"
0.53936837607253,0.508511187983507,"DERMASON","DERMASON"
0.728224079048113,0.654461654087658,"DERMASON","DERMASON"
0.754147755677997,0.385833054975738,"DERMASON","DERMASON"
0.611864681385968,0.470323787774226,"DERMASON","DERMASON"
0.575234047963939,0.637884353318084,"DERMASON","DERMASON"
0.646447243395725,0.604830967303468,"DERMASON","DERMASON"
0.69154983329277,0.576209554793746,"DERMASON","DERMASON"
0.670600594879443,0.676784042750321,"DERMASON","DERMASON"
0.604643401552411,0.395974079568105,"DERMASON","DERMASON"
0.518873362059682,0.478236322273995,"DERMASON","DERMASON"
0.721694606967483,0.681298275684005,"DERMASON","DERMASON"
0.506388663684135,0.572551452817629,"DERMASON","DERMASON"
0.535344908110936,0.537229615374122,"DERMASON","DERMASON"
0.630693529927486,0.522888756106863,"DERMASON","DERMASON"
0.141474838271411,0.138096374144034,"BOMBAY","BOMBAY"
0.560700739870761,0.372776612262439,"DERMASON","DERMASON"
0.576554229637123,0.456393755022784,"DERMASON","DERMASON"
0.594150381153322,0.538436312104128,"DERMASON","DERMASON"
0.530973958145319,0.410964611723254,"DERMASON","DERMASON"
0.593749049526889,0.617694123903737,"DERMASON","DERMASON"
0.645782911099965,0.557658838196924,"DERMASON","DERMASON"
0.665861393457715,0.522591279420025,"DERMASON","DERMASON"
0.057090034977284,0.0459833286623831,"BOMBAY","BOMBAY"
0.583594760234032,0.522005782287358,"DERMASON","DERMASON"
0.605306502007117,0.498401228319921,"DERMASON","DERMASON"
0.647626600622185,0.502469431978551,"DERMASON","DERMASON"
0.801457783706924,0.702310504935704,"DERMASON","DERMASON"
0.591614938976348,0.512913368995318,"DERMASON","DERMASON"
0.545885608376658,0.450079920104484,"DERMASON","DERMASON"
0.628705350312438,0.589270160457524,"DERMASON","DERMASON"
0.53121453736754,0.503777194539122,"DERMASON","DERMASON"
0.589918143901049,0.399881765230541,"DERMASON","DERMASON"
0.617634699057496,0.575968062312445,"DERMASON","DERMASON"
0.742068582309008,0.514446058128613,"DERMASON","DERMASON"
0.750236816400205,0.498753461880891,"DERMASON","DERMASON"
0.0859917171119494,0.0420098270567374,"BOMBAY","BOMBAY"
0.719538829365658,0.665439750832056,"DERMASON","DERMASON"
0.570412338242462,0.572833221517457,"DERMASON","DERMASON"
0.699703633636589,0.696992149955467,"DERMASON","DERMASON"
0.627921414653512,0.578909319360143,"DERMASON","DERMASON"
0.618488913425668,0.672751852630039,"DERMASON","DERMASON"
0.646519927784854,0.476006662838886,"DERMASON","DERMASON"
0.565958640584931,0.540648989492611,"DERMASON","DERMASON"
0.0908452570771324,0.105847597610735,"BOMBAY","BOMBAY"
0.647734528858703,0.373232807753636,"DERMASON","DERMASON"
0.0286993326148569,0.0622242308487877,"BOMBAY","BOMBAY"
0.557640630404247,0.374240809520322,"DERMASON","DERMASON"
0.0930813035025749,0.0551978580467099,"BOMBAY","BOMBAY"
0.584326180424686,0.748023409650601,"DERMASON","DERMASON"
0.717174671967765,0.613940332547305,"DERMASON","DERMASON"
0.0924744008686825,0,"BOMBAY","BOMBAY"
0.0953067856291811,0.0404125564712677,"BOMBAY","BOMBAY"
0.639557619172128,0.573422279753532,"DERMASON","DERMASON"
0.562540993080067,0.470328799295714,"DERMASON","DERMASON"
0.674443702512613,0.442654848216263,"DERMASON","DERMASON"
0.0872125841608052,0.0776000485581719,"BOMBAY","BOMBAY"
0.595142706180624,0.442559989890316,"DERMASON","DERMASON"
0.0255971169350847,0.121138708340046,"BOMBAY","BOMBAY"
0.627623224937573,0.640201125644419,"DERMASON","DERMASON"
0.105337652090235,0.150902108643905,"BOMBAY","BOMBAY"
0.692392823874909,0.558081201351806,"DERMASON","DERMASON"
0.716594652011275,0.641336845397683,"DERMASON","DERMASON"
0.686600102724227,0.548619406455992,"DERMASON","DERMASON"
0.787426641656415,0.529924858735419,"DERMASON","DERMASON"
0.711181498816204,0.636324995151617,"DERMASON","DERMASON"
0.723699525715163,0.609345874373678,"DERMASON","DERMASON"
0.642668497959664,0.529701069186158,"DERMASON","DERMASON"
0.118175152525668,0.0810891188641462,"BOMBAY","BOMBAY"
0.656410256097459,0.441420804960338,"DERMASON","DERMASON"
0.0826999113001497,0.0645838493998378,"BOMBAY","BOMBAY"
0.780015683223487,0.536154385882648,"DERMASON","DERMASON"
0.536997164994888,0.464297766567511,"DERMASON","DERMASON"
0.556732739109377,0.596765235253003,"DERMASON","DERMASON"
0.0883492672560801,0.0534977425626423,"BOMBAY","BOMBAY"
0.807072481641155,0.776686609623403,"DERMASON","DERMASON"
0.544857876845126,0.391117817325916,"DERMASON","DERMASON"
0.669949411194367,0.615268218937902,"DERMASON","DERMASON"
0.729066677559554,0.608065017081165,"DERMASON","DERMASON"
0.598060308222503,0.510475878228766,"DERMASON","DERMASON"
0.695063940964848,0.683830439246048,"DERMASON","DERMASON"
0.681572471516973,0.54280573534612,"DERMASON","DERMASON"
0.690806986334564,0.710542131944547,"DERMASON","DERMASON"
0.647295500795474,0.488500184385155,"DERMASON","DERMASON"
0.585696495908406,0.557212887315685,"DERMASON","DERMASON"
0.598359066366642,0.620859591745103,"DERMASON","DERMASON"
0.550947655569056,0.568528559676437,"DERMASON","DERMASON"
0.763881752568241,0.557736481796188,"DERMASON","DERMASON"
0.698924704825813,0.53977155638252,"DERMASON","DERMASON"
0.709028168747019,0.60709951595944,"DERMASON","DERMASON"
0.0911505569163332,0.0747117110097133,"BOMBAY","BOMBAY"
0.582464142667951,0.513919469902321,"DERMASON","DERMASON"
0.637620481626167,0.393750353194063,"DERMASON","DERMASON"
0.601320813567298,0.583117480930225,"DERMASON","DERMASON"
0.559594891901146,0.627773425313382,"DERMASON","DERMASON"
0.72961542769977,0.559309957940366,"DERMASON","DERMASON"
0.666231028801712,0.576540454428631,"DERMASON","DERMASON"
0.674335072170053,0.52204154757329,"DERMASON","DERMASON"
0.591764142922402,0.575259188172788,"DERMASON","DERMASON"
0.670419130281214,0.681525977644445,"DERMASON","DERMASON"
0.624854368903819,0.611263515282214,"DERMASON","DERMASON"
0.566358739283025,0.5519122555816,"DERMASON","DERMASON"
0.645352324109829,0.463556369594175,"DERMASON","DERMASON"
0.670761073852749,0.665970145572728,"DERMASON","DERMASON"
0.808864473331622,0.911986734400446,"DERMASON","DERMASON"
0.763806316043096,0.942901788925183,"DERMASON","DERMASON"
0.713325867010072,0.533753408511635,"DERMASON","DERMASON"
0.60526146999797,0.68816464418295,"DERMASON","DERMASON"
0.703672404755565,0.571396998142255,"DERMASON","DERMASON"
0.0731479523264999,0.103012593897362,"BOMBAY","BOMBAY"
0.514600069085365,0.450989642827796,"DERMASON","DERMASON"
0.577512442096484,0.506036692640771,"DERMASON","DERMASON"
0.659123071205092,0.543224138290315,"DERMASON","DERMASON"
0.63027519549333,0.540600524349127,"DERMASON","DERMASON"
0.631467328737406,0.520130449995777,"DERMASON","DERMASON"
0.681806353868243,0.528157664904991,"DERMASON","DERMASON"
0.548687347426688,0.412105525960045,"DERMASON","DERMASON"
0.572514619227086,0.472532719487979,"DERMASON","DERMASON"
0.0563892663214242,0.116412339218047,"BOMBAY","BOMBAY"
0.618009368064388,0.547979250579841,"DERMASON","DERMASON"
0.594483969276573,0.431081710071321,"DERMASON","DERMASON"
0.554283146195749,0.623696326321027,"DERMASON","DERMASON"
0.074814653399087,0.11955043008252,"BOMBAY","BOMBAY"
0.581806339090546,0.381752129135935,"DERMASON","DERMASON"
0.76276926451566,0.618035226355175,"DERMASON","DERMASON"
0.743477651143983,0.492317862509763,"DERMASON","DERMASON"
0.529653863096372,0.487344042063431,"DERMASON","DERMASON"
0.121520782436027,0.1303614330014,"BOMBAY","BOMBAY"
0.558160829001156,0.614237179134052,"DERMASON","DERMASON"
0.563520306966247,0.630779734560773,"DERMASON","DERMASON"
0.627870564351853,0.571131712237099,"DERMASON","DERMASON"
0.566876288896798,0.495691499968771,"DERMASON","DERMASON"
0.739821344026597,0.580157567418243,"DERMASON","DERMASON"
0.707176984614026,0.607057404666417,"DERMASON","DERMASON"
0.0839488614219989,0.173204604189411,"BOMBAY","BOMBAY"
0.545955973086024,0.620031610775989,"DERMASON","DERMASON"
0.651634647979628,0.572282569791563,"DERMASON","DERMASON"
0.610149021682487,0.534369791503809,"DERMASON","DERMASON"
0.807295592580872,0.537267650768548,"DERMASON","DERMASON"
0.0961767391827078,0.0886460288682082,"BOMBAY","BOMBAY"
0.631791877179295,0.540305192184478,"DERMASON","DERMASON"
0.0508098720369803,0.0746817547715796,"BOMBAY","BOMBAY"
0.600796819100621,0.510885531225465,"DERMASON","DERMASON"
0.626663361997253,0.505714258758922,"DERMASON","DERMASON"
0.564073449245307,0.508546726763422,"DERMASON","DERMASON"
0.725572780927497,0.52098011763694,"DERMASON","DERMASON"
0.689568297985383,0.548011141903043,"DERMASON","DERMASON"
0.677373158257694,0.761094548693809,"DERMASON","DERMASON"
0.515727994903078,0.590921419537187,"DERMASON","DERMASON"
0.111813501016203,0.0990839163891003,"BOMBAY","BOMBAY"
0.591941209939347,0.527586851052028,"DERMASON","DERMASON"
0.628767950115689,0.59530139651174,"DERMASON","DERMASON"
0.560383141786941,0.447289753116018,"DERMASON","DERMASON"
0.73407843145835,0.618977669851445,"DERMASON","DERMASON"
0.778788124795193,0.627239877449159,"DERMASON","DERMASON"
0.789421080267791,0.562168747133571,"DERMASON","DERMASON"
0.619172923065965,0.596295279770063,"DERMASON","DERMASON"
0.660415586884821,0.418173460571584,"DERMASON","DERMASON"
0.768022799917531,0.55652891954318,"DERMASON","DERMASON"
0.574542185495955,0.464685788544249,"DERMASON","DERMASON"
0.634768258937896,0.560623806356276,"DERMASON","DERMASON"
0.878243585494156,0.414210155047732,"DERMASON","DERMASON"
0.707243246442331,0.619168792208716,"DERMASON","DERMASON"
0.618730323094018,0.467237093665674,"DERMASON","DERMASON"
0.639920227435378,0.590058234402779,"DERMASON","DERMASON"
0.607552610774049,0.575462485112304,"DERMASON","DERMASON"
0.581693363623791,0.350616473649892,"DERMASON","DERMASON"
0.918261884437087,0.473993171140139,"DERMASON","DERMASON"
0.572827238430325,0.498521670911721,"DERMASON","DERMASON"
0.690855087327674,0.440698150554835,"DERMASON","DERMASON"
0.819313110309597,0.609868550283682,"DERMASON","DERMASON"
0.663508117988845,0.407279603545704,"DERMASON","DERMASON"
0.562579821264566,0.460206962481336,"DERMASON","DERMASON"
0.748371241451233,0.551208206983106,"DERMASON","DERMASON"
0.58527641131572,0.456130771450045,"DERMASON","DERMASON"
0.579753919456676,0.497988217635796,"DERMASON","DERMASON"
0.0998360323999276,0.0528291444235976,"BOMBAY","BOMBAY"
0.640606618605141,0.692485952116409,"DERMASON","DERMASON"
0.487331989995375,0.511660995809291,"DERMASON","DERMASON"
0.564046564767613,0.460955248652448,"DERMASON","DERMASON"
0.576801707488895,0.639915268103906,"DERMASON","DERMASON"
0.627717054168413,0.640834274436614,"DERMASON","DERMASON"
0.085000719827392,0.10079397452041,"BOMBAY","BOMBAY"
0.558931259372092,0.657134204661389,"DERMASON","DERMASON"
0.718419823361373,0.566082765394399,"DERMASON","DERMASON"
0.714723132884276,0.504002491614772,"DERMASON","DERMASON"
0.586559843629039,0.320424282936479,"DERMASON","DERMASON"
0.74979915905922,0.476970349336644,"DERMASON","DERMASON"
0.145442108719464,0.0674377318350637,"BOMBAY","BOMBAY"
0.664680532447605,0.513258858667002,"DERMASON","DERMASON"
0.625111376369439,0.615428048601354,"DERMASON","DERMASON"
0.709142656538244,0.498056549821936,"DERMASON","DERMASON"
0.591316035911717,0.600483758290287,"DERMASON","DERMASON"
0.65364810272536,0.529614896057267,"DERMASON","DERMASON"
0.741014462083381,0.588229056590688,"DERMASON","DERMASON"
0.645127061872557,0.628079518346342,"DERMASON","DERMASON"
0.63430006663648,0.653823988823388,"DERMASON","DERMASON"
0.829040386306336,0.563671403725735,"DERMASON","DERMASON"
0.595585806507619,0.515464748493465,"DERMASON","DERMASON"
0.736740724348494,0.606284516273689,"DERMASON","DERMASON"
0.623003410750688,0.44883981389174,"DERMASON","DERMASON"
0.11085791085868,0.0900335282444561,"BOMBAY","BOMBAY"
0.678198544585666,0.570860786152703,"DERMASON","DERMASON"
0.518870769008979,0.4785396659971,"DERMASON","DERMASON"
0.678852098223893,0.411251733772251,"DERMASON","DERMASON"
0.786207443506775,0.624140686538989,"DERMASON","DERMASON"
0.67051847136224,0.548005364596904,"DERMASON","DERMASON"
0.714695871756143,0.549005734988108,"DERMASON","DERMASON"
0.740955779791344,0.850944867491695,"DERMASON","DERMASON"
0.710697681587724,0.498704506347329,"DERMASON","DERMASON"
0.611715935857446,0.492833306265607,"DERMASON","DERMASON"
0.0321306747101321,0.0334809400241399,"BOMBAY","BOMBAY"
0.676516443765246,0.68789497129937,"DERMASON","DERMASON"
0.612127046154724,0.471410885572692,"DERMASON","DERMASON"
0.583309447982329,0.533694334232885,"DERMASON","DERMASON"
0.732566130918813,0.56693119016068,"DERMASON","DERMASON"
0.637026357069282,0.374133386697976,"DERMASON","DERMASON"
0.655262960679458,0.522731418597697,"DERMASON","DERMASON"
0.577052059098764,0.457435903549146,"DERMASON","DERMASON"
0.520704558899613,0.593904808892827,"DERMASON","DERMASON"
0.70346853553908,0.596907393291504,"DERMASON","DERMASON"
0.671681480998792,0.64797895827326,"DERMASON","DERMASON"
0.781101751040781,0.583699801385389,"DERMASON","DERMASON"
0.597581910128433,0.408109089320215,"DERMASON","DERMASON"
0.605540649880074,0.312962649514003,"DERMASON","DERMASON"
0.617893602322646,0.347519652010941,"DERMASON","DERMASON"
0.622562228115529,0.650598901186024,"DERMASON","DERMASON"
0.80822334331802,0.598971072256379,"DERMASON","DERMASON"
0.715198074251802,0.629487460694049,"DERMASON","DERMASON"
0.052637408153944,0.0744121326298047,"BOMBAY","BOMBAY"
0.73597911489983,0.551197321471022,"DERMASON","DERMASON"
0.519273984192728,0.575457344392519,"DERMASON","DERMASON"
0.572516339229737,0.444239215456784,"DERMASON","DERMASON"
0.680006025174963,0.69133077936293,"DERMASON","DERMASON"
0.773447845700768,0.514377247579173,"DERMASON","DERMASON"
